year,month,dayofmonth,dayofweek,deptime,crsdeptime,arrtime,crsarrtime,uniquecarrier,flightnum,tailnum,actualelapsedtime,crselapsedtime,airtime,arrdelay,depdelay,origin,dest,distance,taxiin,taxiout,cancelled,cancellationcode,diverted,carrierdelay,weatherdelay,nasdelay,securitydelay,lateaircraftdelay
2008,11,7,5,905,905,1102,1111,B6,1223,N267JB,117,126,92,-9,0,BOS,RDU,612,7,18,0,"",0,NA,NA,NA,NA,NA
2008,4,30,3,753,755,910,919,OH,5642,N430CA,77,84,57,-9,-2,CVG,RIC,413,6,14,0,"",0,NA,NA,NA,NA,NA
2008,9,25,4,1616,1620,1750,1755,DL,52,N130DL,94,95,63,-5,-4,TPA,ATL,406,15,16,0,"",0,NA,NA,NA,NA,NA
2008,10,7,2,952,920,1151,1104,9E,5707,84779E,119,104,73,47,32,MEM,DFW,432,7,39,0,"",0,32,0,15,0,0
2008,4,24,4,1939,1814,2055,1932,UA,1170,N921UA,76,78,59,83,85,LAX,SFO,337,6,11,0,"",0,18,0,0,0,65
2008,7,20,7,1326,1235,1456,1405,AA,836,N580AA,90,90,70,51,51,DFW,MCI,460,8,12,0,"",0,51,0,0,0,0
2008,5,16,5,1935,1904,2017,1927,EV,4340,N634AS,102,83,61,50,31,ATL,PFN,247,4,37,0,"",0,0,0,19,0,31
2008,10,23,4,1432,1435,1640,1655,9E,5746,80059E,68,80,50,-15,-3,MEM,SDF,320,4,14,0,"",0,NA,NA,NA,NA,NA
2008,5,27,2,820,820,921,915,MQ,4401,N698CB,61,55,33,6,0,CMI,ORD,135,7,21,0,"",0,NA,NA,NA,NA,NA
2008,3,27,4,2101,1730,2353,2035,WN,1326,N493WN,112,125,92,198,211,MDW,MHT,838,5,15,0,"",0,177,0,0,0,21
2008,4,13,7,1813,1745,2135,2052,B6,825,N662JB,202,187,158,43,28,JFK,MCO,944,8,36,0,"",0,28,0,15,0,0
2008,7,19,6,1504,1514,1659,1650,CO,149,N19621,175,156,147,9,-10,FLL,IAH,965,7,21,0,"",0,NA,NA,NA,NA,NA
2008,2,13,3,1838,1835,1958,1955,WN,1828,N730SW,80,80,69,3,3,SNA,OAK,371,4,7,0,"",0,NA,NA,NA,NA,NA
2008,4,21,1,934,935,1041,1040,AA,1726,N484AA,67,65,47,1,-1,SAT,DFW,247,12,8,0,"",0,NA,NA,NA,NA,NA
2008,2,4,1,654,700,928,940,CO,437,N33209,154,160,137,-12,-6,RSW,EWR,1068,8,9,0,"",0,NA,NA,NA,NA,NA
2008,5,23,5,1649,1630,1921,1915,WN,2667,N501SW,92,105,80,6,19,ABQ,DAL,580,3,9,0,"",0,NA,NA,NA,NA,NA
2008,1,25,5,1230,1150,1353,1246,OO,4094,N340CA,83,56,38,67,40,JAC,SLC,205,8,37,0,"",0,0,67,0,0,0
2008,12,22,1,2334,2105,111,2257,XE,2445,N16183,97,112,66,134,149,EWR,RDU,416,4,27,0,"",0,30,0,0,0,104
2008,4,30,3,1341,1340,1607,1610,WN,1430,N347SW,146,150,132,-3,1,MCO,CLE,895,3,11,0,"",0,NA,NA,NA,NA,NA
2008,3,9,7,1951,1955,2035,2045,MQ,3094,N240DS,44,50,30,-10,-4,SAN,LAX,109,5,9,0,"",0,NA,NA,NA,NA,NA
2008,3,15,6,530,530,615,625,XE,2606,N16520,45,55,27,-10,0,LCH,IAH,127,4,14,0,"",0,NA,NA,NA,NA,NA
2008,6,23,1,1009,1018,1245,1259,YV,2763,N7264V,156,161,139,-14,-9,GEG,PHX,1020,7,10,0,"",0,NA,NA,NA,NA,NA
2008,5,25,7,1744,1755,1918,1918,US,734,N531AU,94,83,71,0,-11,RDU,PHL,336,6,17,0,"",0,NA,NA,NA,NA,NA
2008,10,14,2,1131,1118,1911,1914,UA,924,N827UA,280,296,262,-3,13,LAX,IAD,2288,8,10,0,"",0,NA,NA,NA,NA,NA
2008,10,5,7,551,600,844,842,OO,3814,N915EV,113,102,92,2,-9,ONT,SLC,558,8,13,0,"",0,NA,NA,NA,NA,NA
2008,9,27,6,1037,1042,1215,1225,FL,993,N283AT,98,103,75,-10,-5,PIT,ATL,526,13,10,0,"",0,NA,NA,NA,NA,NA
2008,1,14,1,1255,1255,1639,1639,CO,554,N16649,164,164,133,0,0,IAH,PIT,1117,8,23,0,"",0,NA,NA,NA,NA,NA
2008,12,14,7,31,2255,825,715,AA,18,N320AA,294,320,271,70,96,SFO,JFK,2586,9,14,0,"",0,9,0,0,0,61
2008,9,4,4,2134,1935,2319,2120,AA,1521,N419AA,225,225,196,119,119,ORD,TUS,1437,4,25,0,"",0,0,0,0,0,119
2008,6,27,5,2138,2140,2229,2235,9E,5828,86599E,111,115,81,-6,-2,DTW,DLH,541,7,23,0,"",0,NA,NA,NA,NA,NA
2008,3,14,5,1208,1210,1432,1442,DL,670,N925DL,144,152,116,-10,-2,ATL,BOS,946,11,17,0,"",0,NA,NA,NA,NA,NA
2008,9,11,4,2024,2016,2152,2147,EV,4923,N845AS,88,91,69,5,8,ATL,CHO,457,4,15,0,"",0,NA,NA,NA,NA,NA
2008,6,11,3,959,950,1132,1130,WN,1843,N685SW,93,100,81,2,9,DAL,STL,546,3,9,0,"",0,NA,NA,NA,NA,NA
2008,5,31,6,1301,1300,1433,1440,WN,3383,N704SW,92,100,80,-7,1,DAL,STL,546,3,9,0,"",0,NA,NA,NA,NA,NA
2008,6,14,6,1311,1315,1643,1705,AA,1500,N251AA,152,170,138,-22,-4,ABQ,ORD,1118,6,8,0,"",0,NA,NA,NA,NA,NA
2008,5,24,6,1308,1310,1348,1359,MQ,4254,N805AE,40,49,31,-11,-2,DBQ,ORD,147,5,4,0,"",0,NA,NA,NA,NA,NA
2008,9,21,7,840,845,958,1000,MQ,3663,N504AE,78,75,55,-2,-5,DFW,SGF,364,4,19,0,"",0,NA,NA,NA,NA,NA
2008,2,1,5,1237,1242,1328,1328,OO,5542,N270YV,51,46,24,0,-5,LAX,SBA,89,7,20,0,"",0,NA,NA,NA,NA,NA
2008,10,18,6,1054,1055,1321,1335,WN,2377,N760SW,87,100,74,-14,-1,ABQ,DAL,580,4,9,0,"",0,NA,NA,NA,NA,NA
2008,5,2,5,1736,1728,1835,1755,EV,4383,N681BR,119,87,83,40,8,ATL,MEM,332,5,31,0,"",0,8,0,32,0,0
2008,3,17,1,1050,1035,1340,1340,WN,3830,N462WN,170,185,156,0,15,BDL,TPA,1111,6,8,0,"",0,NA,NA,NA,NA,NA
2008,5,16,5,905,905,1051,1110,AA,2408,N218AA,106,125,96,-19,0,SAT,STL,786,2,8,0,"",0,NA,NA,NA,NA,NA
2008,11,23,7,1455,1459,1610,1630,OH,6676,N378CA,75,91,46,-20,-4,DCA,JFK,213,8,21,0,"",0,NA,NA,NA,NA,NA
2008,2,13,3,1138,1030,1235,1150,WN,1370,N457WN,117,140,97,45,68,PHL,MDW,668,6,14,0,"",0,12,0,0,0,33
2008,2,1,5,1437,1140,1817,1515,AA,1299,N5DGAA,160,155,135,182,177,DFW,MIA,1121,2,23,0,"",0,19,0,5,0,158
2008,6,20,5,1833,1815,1922,1910,WN,431,N657SW,109,115,94,12,18,BWI,BNA,588,5,10,0,"",0,NA,NA,NA,NA,NA
2008,12,12,5,1523,1515,1615,1615,WN,1171,N404WN,52,60,36,0,8,FLL,TPA,197,4,12,0,"",0,NA,NA,NA,NA,NA
2008,1,15,2,1230,1152,1320,1241,NW,969,N752NW,50,49,33,39,38,LAN,DTW,74,11,6,0,"",0,0,16,1,0,22
2008,10,23,4,1116,1116,1410,1401,UA,1450,N459UA,114,105,97,9,0,PHX,DEN,602,7,10,0,"",0,NA,NA,NA,NA,NA
2008,3,2,7,NA,1200,NA,1319,US,2173,"",NA,79,NA,NA,NA,LGA,DCA,214,NA,NA,1,A,0,NA,NA,NA,NA,NA
2008,6,11,3,NA,734,NA,909,NW,225,N371NW,NA,95,NA,NA,NA,DCA,DTW,405,NA,NA,1,A,0,NA,NA,NA,NA,NA
2008,10,18,6,844,850,1354,1410,NW,218,N589NW,190,200,168,-16,-6,PDX,MSP,1426,7,15,0,"",0,NA,NA,NA,NA,NA
2008,9,1,1,844,850,959,1010,AA,1397,N474AA,135,140,96,-11,-6,ATL,DFW,732,25,14,0,"",0,NA,NA,NA,NA,NA
2008,1,8,2,1138,1140,1309,1320,WN,1585,N437WN,91,100,78,-11,-2,PDX,OAK,543,5,8,0,"",0,NA,NA,NA,NA,NA
2008,1,22,2,1318,1320,1438,1445,WN,1689,N732SW,80,85,70,-7,-2,SMF,SAN,480,2,8,0,"",0,NA,NA,NA,NA,NA
2008,9,4,4,1241,1244,1330,1350,OO,6069,N418SW,109,126,94,-20,-3,SLC,SFO,599,5,10,0,"",0,NA,NA,NA,NA,NA
2008,11,1,6,2043,2015,2151,2140,MQ,4487,N503MQ,68,85,54,11,28,ORD,BNA,409,5,9,0,"",0,NA,NA,NA,NA,NA
2008,7,10,4,841,845,912,920,WN,2615,N257WN,91,95,75,-8,-4,TPA,MSY,487,3,13,0,"",0,NA,NA,NA,NA,NA
2008,7,15,2,659,705,926,930,NW,1498,N755NW,87,85,51,-4,-6,ORD,DTW,235,18,18,0,"",0,NA,NA,NA,NA,NA
2008,4,13,7,1506,1502,1627,1629,AS,152,N756AS,81,87,71,-2,4,OTZ,ANC,549,3,7,0,"",0,NA,NA,NA,NA,NA
2008,7,19,6,1329,1335,1648,1652,XE,2217,N36915,139,137,114,-4,-6,IAH,SAV,851,11,14,0,"",0,NA,NA,NA,NA,NA
2008,7,3,4,1636,1637,2228,2246,DL,1806,N377DA,232,249,214,-18,-1,SLC,IAD,1827,6,12,0,"",0,NA,NA,NA,NA,NA
2008,10,22,3,913,915,1701,1700,AA,76,N324AA,288,285,266,1,-2,LAX,IAD,2288,6,16,0,"",0,NA,NA,NA,NA,NA
2008,9,30,2,1125,1130,1242,1301,US,1034,N956UW,77,91,60,-19,-5,BOS,PHL,280,3,14,0,"",0,NA,NA,NA,NA,NA
2008,8,24,7,2020,2020,2216,2150,MQ,3733,N635AE,116,90,77,26,0,DFW,GPT,500,6,33,0,"",0,0,0,26,0,0
2008,1,22,2,939,940,1053,1100,WN,679,N237WN,74,80,64,-7,-1,ABQ,PHX,328,5,5,0,"",0,NA,NA,NA,NA,NA
2008,9,2,2,1820,1815,2003,2005,US,1573,N107US,283,290,266,-2,5,CLT,SAN,2077,2,15,0,"",0,NA,NA,NA,NA,NA
2008,8,20,3,720,715,944,935,DL,599,N384DA,144,140,109,9,5,EWR,ATL,745,7,28,0,"",0,NA,NA,NA,NA,NA
2008,6,25,3,2258,2225,21,2359,UA,1468,N442UA,83,94,62,22,33,SFO,LAS,414,5,16,0,"",0,22,0,0,0,0
2008,6,26,4,1215,1202,1313,1310,DL,1766,N950DL,58,68,43,3,13,JAX,ATL,270,6,9,0,"",0,NA,NA,NA,NA,NA
2008,12,20,6,1130,1135,1715,1751,UA,102,N456UA,225,256,206,-36,-5,SFO,ORD,1846,5,14,0,"",0,NA,NA,NA,NA,NA
2008,7,6,7,1051,1055,1312,1323,XE,116,N12552,141,148,123,-11,-4,GEG,ONT,936,7,11,0,"",0,NA,NA,NA,NA,NA
2008,11,15,6,819,830,1159,1205,HA,1,N581HA,340,335,328,-6,-11,LAX,HNL,2556,5,7,0,"",0,NA,NA,NA,NA,NA
2008,3,18,2,NA,1725,NA,1810,MQ,3912,"",NA,45,NA,NA,NA,ORD,MKE,67,NA,NA,1,C,0,NA,NA,NA,NA,NA
2008,5,8,4,740,740,1318,1325,CO,1444,N76502,218,225,192,-7,0,SFO,IAH,1635,13,13,0,"",0,NA,NA,NA,NA,NA
2008,8,20,3,1214,1220,1358,1350,AA,1481,N578AA,224,210,195,8,-6,DFW,OAK,1456,7,22,0,"",0,NA,NA,NA,NA,NA
2008,4,15,2,1146,1151,1404,1420,US,597,N313AW,138,149,121,-16,-5,LAS,PDX,762,3,14,0,"",0,NA,NA,NA,NA,NA
2008,5,2,5,1057,1100,1204,1201,OO,5927,N915SW,67,61,43,3,-3,DRO,DEN,251,9,15,0,"",0,NA,NA,NA,NA,NA
2008,10,28,2,1324,1328,1417,1430,DL,1029,N3743H,233,242,215,-13,-4,ATL,PHX,1587,6,12,0,"",0,NA,NA,NA,NA,NA
2008,3,17,1,1515,1520,1553,1557,US,644,N160AW,158,157,142,-4,-5,AUS,PHX,872,7,9,0,"",0,NA,NA,NA,NA,NA
2008,7,17,4,1518,1520,1655,1630,MQ,3107,N818AE,97,70,52,25,-2,LAX,LAS,236,5,40,0,"",0,0,0,25,0,0
2008,8,4,1,1851,1726,2031,1907,NW,1144,N401EA,100,101,68,84,85,DTW,BWI,408,6,26,0,"",0,10,0,0,0,74
2008,7,2,3,2123,2125,2238,2245,WN,807,N252WN,75,80,60,-7,-2,BUR,PHX,369,4,11,0,"",0,NA,NA,NA,NA,NA
2008,6,25,3,1558,1601,1632,1641,OO,6640,N928SW,34,40,15,-9,-3,DEN,COS,72,4,15,0,"",0,NA,NA,NA,NA,NA
2008,9,30,2,553,600,708,730,MQ,4751,N720AE,75,90,61,-22,-7,RDU,LGA,431,6,8,0,"",0,NA,NA,NA,NA,NA
2008,4,14,1,2100,2100,2238,2240,AA,1811,N3CHAA,158,160,138,-2,0,MIA,IAH,964,7,13,0,"",0,NA,NA,NA,NA,NA
2008,3,21,5,955,1000,1227,1230,9E,5800,87589E,92,90,56,-3,-5,EVV,DTW,364,30,6,0,"",0,NA,NA,NA,NA,NA
2008,10,6,1,2127,2145,525,550,AA,246,N5DFAA,298,305,281,-25,-18,KOA,LAX,2504,7,10,0,"",0,NA,NA,NA,NA,NA
2008,11,16,7,1930,1900,2046,2035,AA,429,N421AA,76,95,48,11,30,MSP,ORD,334,13,15,0,"",0,NA,NA,NA,NA,NA
2008,9,5,5,1941,1945,2305,2259,OO,6496,N906SW,144,134,123,6,-4,LAX,COS,833,7,14,0,"",0,NA,NA,NA,NA,NA
2008,2,4,1,1711,1710,1827,1825,WN,1078,N725SW,76,75,66,2,1,LAX,SMF,373,4,6,0,"",0,NA,NA,NA,NA,NA
2008,12,14,7,817,825,948,953,OH,6717,N625CA,91,88,57,-5,-8,SDF,ATL,321,20,14,0,"",0,NA,NA,NA,NA,NA
2008,4,3,4,1925,1935,2121,2130,9E,4761,80009E,116,115,86,-9,-10,RDU,IND,489,10,20,0,"",0,NA,NA,NA,NA,NA
2008,12,24,3,2138,1925,2151,1940,WN,1005,N758SW,73,75,65,131,133,TUS,SAN,367,2,6,0,"",0,0,0,0,0,131
2008,11,13,4,1950,1958,2322,2332,US,517,N332AW,152,154,133,-10,-8,PHX,OMA,1037,3,16,0,"",0,NA,NA,NA,NA,NA
2008,7,30,3,1330,1320,1457,1502,FL,202,N959AT,87,102,71,-5,10,CAK,ATL,528,8,8,0,"",0,NA,NA,NA,NA,NA
2008,5,24,6,1435,1440,1548,1602,OO,3891,N426SW,73,82,63,-14,-5,MSO,SLC,436,5,5,0,"",0,NA,NA,NA,NA,NA
2008,6,11,3,955,953,1153,1150,CO,1470,N16339,118,117,91,3,2,BOS,CLE,563,6,21,0,"",0,NA,NA,NA,NA,NA
2008,12,20,6,NA,1530,NA,1900,AA,1281,N5CRAA,NA,270,NA,NA,NA,BOS,DFW,1562,NA,NA,1,A,0,NA,NA,NA,NA,NA
2008,1,29,2,700,550,854,822,OH,5453,N784CA,114,152,106,32,70,BTV,CVG,702,2,6,0,"",0,32,0,0,0,0
2008,5,16,5,721,600,831,709,YV,7143,N17156,130,129,112,82,81,CAE,ORD,666,5,13,0,"",0,82,0,0,0,0
2008,2,2,6,552,550,737,717,B6,37,N638JB,105,87,66,20,2,BUF,JFK,301,5,34,0,"",0,0,0,20,0,0
2008,3,12,3,1835,1835,1945,1953,YV,2710,N928LR,70,78,54,-8,0,PHX,SNA,338,5,11,0,"",0,NA,NA,NA,NA,NA
2008,3,13,4,NA,729,NA,800,OO,6139,N944SW,NA,91,NA,NA,NA,SDF,ORD,286,NA,NA,1,A,0,NA,NA,NA,NA,NA
2008,7,22,2,1038,1039,1245,1259,UA,605,N523UA,247,260,229,-14,-1,ORD,PDX,1739,3,15,0,"",0,NA,NA,NA,NA,NA
2008,5,30,5,727,731,1118,1126,CO,688,N70353,171,175,142,-8,-4,IAH,DTW,1076,6,23,0,"",0,NA,NA,NA,NA,NA
2008,3,2,7,1004,1010,1134,1135,MQ,3614,N831AE,90,85,70,-1,-6,BTR,DFW,383,12,8,0,"",0,NA,NA,NA,NA,NA
2008,5,15,4,1605,1611,1618,1636,UA,1129,N371UA,73,85,52,-18,-6,CVG,ORD,264,11,10,0,"",0,NA,NA,NA,NA,NA
2008,11,10,1,744,745,915,846,EV,5061,N750EV,91,61,63,29,-1,TLH,ATL,223,10,18,0,"",0,0,0,29,0,0
2008,8,29,5,634,640,804,823,UA,527,N468UA,150,163,131,-19,-6,BOS,ORD,867,4,15,0,"",0,NA,NA,NA,NA,NA
2008,1,7,1,857,900,1133,1125,AA,2193,N3BUAA,216,205,179,8,-3,DCA,DFW,1192,13,24,0,"",0,NA,NA,NA,NA,NA
2008,3,14,5,1010,1010,1135,1120,WN,1688,N736SA,85,70,63,15,0,BUR,OAK,325,4,18,0,"",0,0,0,15,0,0
2008,5,27,2,1000,935,1335,1330,US,1071,N916UW,215,235,194,5,25,PHL,SJU,1576,4,17,0,"",0,NA,NA,NA,NA,NA
2008,5,30,5,925,935,1228,1238,B6,505,N592JB,183,183,134,-10,-10,EWR,FLL,1065,22,27,0,"",0,NA,NA,NA,NA,NA
2008,11,19,3,929,923,1046,1050,XE,2552,N16944,77,87,61,-4,6,MAF,IAH,429,8,8,0,"",0,NA,NA,NA,NA,NA
2008,12,21,7,2030,1934,2241,2131,9E,2994,89389E,191,177,138,70,56,DTW,OKC,900,5,48,0,"",0,56,0,14,0,0
2008,6,12,4,1620,1550,1835,1745,AA,1131,N494AA,195,175,150,50,30,MCO,ORD,1005,13,32,0,"",0,0,3,20,0,27
2008,7,7,1,811,805,1428,1341,UA,1460,N451UA,257,216,204,47,6,DEN,MCO,1545,40,13,0,"",0,6,0,41,0,0
2008,1,17,4,1515,1516,1616,1616,AS,187,N774AS,61,60,37,0,-1,ANC,FAI,261,4,20,0,"",0,NA,NA,NA,NA,NA
2008,2,17,7,1635,1625,1740,1730,9E,5943,84759E,65,65,46,10,10,SGF,MEM,243,10,9,0,"",0,NA,NA,NA,NA,NA
2008,4,4,5,1518,1520,1626,1633,NW,970,N9339,68,73,41,-7,-2,PIT,DTW,201,9,18,0,"",0,NA,NA,NA,NA,NA
2008,12,20,6,1352,1320,1625,1601,NW,483,N325NB,153,161,123,24,32,TPA,DTW,983,16,14,0,"",0,1,0,0,0,23
2008,6,9,1,1420,1435,1500,1509,YV,1038,N646BR,40,34,20,-9,-15,LIH,HNL,102,10,10,0,"",0,NA,NA,NA,NA,NA
2008,1,19,6,1258,1300,1627,1610,B6,435,N629JB,209,190,187,17,-2,BOS,MCO,1121,7,15,0,"",0,0,0,17,0,0
2008,12,27,6,NA,1703,NA,1834,OH,6694,N554CA,NA,91,NA,NA,NA,RIC,JFK,288,NA,NA,1,B,0,NA,NA,NA,NA,NA
2008,7,23,3,1020,939,1204,1136,YV,2612,N907FJ,104,117,77,28,41,CLT,SYR,603,5,22,0,"",0,28,0,0,0,0
2008,6,20,5,1050,1050,1132,1130,OH,5742,N514CA,42,40,24,2,0,CVG,DAY,64,4,14,0,"",0,NA,NA,NA,NA,NA
2008,7,14,1,615,620,741,745,FL,513,N330AT,146,145,121,-4,-5,BOS,MKE,860,6,19,0,"",0,NA,NA,NA,NA,NA
2008,9,21,7,509,515,543,551,HA,106,N476HA,34,36,20,-8,-6,HNL,OGG,100,7,7,0,"",0,NA,NA,NA,NA,NA
2008,2,23,6,1825,1815,1948,1935,WN,1433,N408WN,83,80,61,13,10,LAS,RNO,345,8,14,0,"",0,NA,NA,NA,NA,NA
2008,12,13,6,1545,1542,1630,1613,HA,318,N476HA,45,31,31,17,3,OGG,KOA,84,4,10,0,"",0,0,14,0,0,3
2008,4,22,2,928,932,1033,1042,OO,5481,N562SW,65,70,57,-9,-4,RDD,SFO,199,2,6,0,"",0,NA,NA,NA,NA,NA
2008,8,10,7,1916,1920,2033,2035,FL,771,N278AT,257,255,232,-2,-4,ATL,LAS,1747,9,16,0,"",0,NA,NA,NA,NA,NA
2008,9,2,2,1846,1821,2046,2004,EV,4326,N707EV,120,103,76,42,25,ATL,CLE,554,5,39,0,"",0,25,0,17,0,0
2008,2,19,2,1130,1130,1239,1255,WN,2293,N609SW,189,205,173,-16,0,AUS,LAX,1242,7,9,0,"",0,NA,NA,NA,NA,NA
2008,11,12,3,2113,1945,2316,2151,B6,738,N594JB,183,186,156,85,88,SJU,MCO,1189,8,19,0,"",0,84,0,0,0,1
2008,8,9,6,1701,1702,1854,1854,UA,663,N535UA,233,232,204,0,-1,DCA,DEN,1476,18,11,0,"",0,NA,NA,NA,NA,NA
2008,1,29,2,639,644,813,830,UA,1444,N486UA,94,106,79,-17,-5,PHX,DEN,602,4,11,0,"",0,NA,NA,NA,NA,NA
2008,7,14,1,1354,1355,1522,1522,XE,2967,N14952,148,147,119,0,-1,EWR,MSN,799,4,25,0,"",0,NA,NA,NA,NA,NA
2008,9,14,7,1700,1638,1750,1725,YV,1039,N77302,50,47,34,25,22,ITO,HNL,216,8,8,0,"",0,25,0,0,0,0
2008,7,19,6,2005,2011,2046,2059,OO,5441,N580SW,41,48,27,-13,-6,PSP,LAX,110,6,8,0,"",0,NA,NA,NA,NA,NA
2008,11,1,6,1604,1600,1959,1958,CO,1688,N14335,175,178,149,1,4,IAH,DTW,1076,10,16,0,"",0,NA,NA,NA,NA,NA
2008,4,15,2,1826,1815,2125,2130,UA,167,N515UA,359,375,337,-5,11,BOS,LAX,2611,9,13,0,"",0,NA,NA,NA,NA,NA
2008,5,14,3,1212,1212,1942,1949,CO,254,N77261,270,277,254,-7,0,SFO,CLE,2161,8,8,0,"",0,NA,NA,NA,NA,NA
2008,10,9,4,1827,1830,1947,1950,DL,1964,N910DE,80,80,48,-3,-3,DCA,LGA,214,2,30,0,"",0,NA,NA,NA,NA,NA
2008,11,21,5,1542,1530,1644,1640,MQ,3537,N509MQ,62,70,44,4,12,DFW,LIT,304,3,15,0,"",0,NA,NA,NA,NA,NA
2008,2,14,4,1421,1421,1901,1905,F9,625,N904FR,160,164,146,-4,0,DEN,DTW,1123,5,9,0,"",0,NA,NA,NA,NA,NA
2008,6,19,4,920,924,939,932,NW,1725,N671MC,79,68,42,7,-4,DTW,MKE,238,9,28,0,"",0,NA,NA,NA,NA,NA
2008,7,5,6,1020,1020,1154,1157,UA,1511,N495UA,94,97,68,-3,0,LAS,SFO,414,8,18,0,"",0,NA,NA,NA,NA,NA
2008,6,23,1,943,655,1351,1045,WN,3686,N900WN,188,170,143,186,168,SEA,ABQ,1180,3,42,0,"",0,168,0,18,0,0
2008,11,26,3,1728,1735,1938,2008,CO,227,N29717,190,213,173,-30,-7,BWI,IAH,1235,8,9,0,"",0,NA,NA,NA,NA,NA
2008,7,30,3,1607,1610,1734,1735,WN,1642,N267WN,87,85,66,-1,-3,RDU,PHL,336,5,16,0,"",0,NA,NA,NA,NA,NA
2008,4,24,4,1133,1135,1333,1340,WN,1502,N336SW,60,65,50,-7,-2,PHX,ABQ,328,4,6,0,"",0,NA,NA,NA,NA,NA
2008,9,23,2,1216,1220,1443,1453,OO,5846,N937SW,87,93,71,-10,-4,DEN,BIS,517,3,13,0,"",0,NA,NA,NA,NA,NA
2008,12,18,4,833,835,924,920,OO,4753,N441SW,111,105,84,4,-2,SLC,ONT,558,5,22,0,"",0,NA,NA,NA,NA,NA
2008,9,3,3,1127,1130,1344,1347,US,1407,N758US,137,137,97,-3,-3,PHL,ATL,665,5,35,0,"",0,NA,NA,NA,NA,NA
2008,8,4,1,1133,1130,1255,1249,NW,777,N506US,202,199,176,6,3,MSP,LAS,1300,5,21,0,"",0,NA,NA,NA,NA,NA
2008,9,24,3,1617,1625,1821,1810,US,719,N940UW,124,105,74,11,-8,PHL,CLT,448,28,22,0,"",0,NA,NA,NA,NA,NA
2008,2,28,4,854,900,1248,1310,AQ,485,N738AL,354,370,340,-22,-6,SNA,LIH,2644,5,9,0,"",0,NA,NA,NA,NA,NA
2008,9,1,1,1705,1710,1853,1847,XE,3036,N14998,108,97,83,6,-5,CLE,BOS,563,9,16,0,"",0,NA,NA,NA,NA,NA
2008,8,14,4,701,655,1040,1045,WN,3686,N219WN,159,170,144,-5,6,SEA,ABQ,1180,5,10,0,"",0,NA,NA,NA,NA,NA
2008,11,5,3,759,800,1034,1050,WN,2588,N400WN,335,350,317,-16,-1,BWI,SAN,2295,4,14,0,"",0,NA,NA,NA,NA,NA
2008,1,21,1,658,705,1054,1058,XE,2624,N14143,176,173,150,-4,-7,TUL,EWR,1215,8,18,0,"",0,NA,NA,NA,NA,NA
2008,4,16,3,2014,1955,2214,2205,WN,1423,N349SW,120,130,108,9,19,PIT,MCO,834,4,8,0,"",0,NA,NA,NA,NA,NA
2008,8,18,1,1730,1730,1906,1846,US,1607,N449US,96,76,44,20,0,PIT,PHL,267,39,13,0,"",0,0,0,20,0,0
2008,4,11,5,842,835,1052,1030,WN,2105,N351SW,70,55,53,22,7,STL,SDF,254,5,12,0,"",0,0,0,15,0,7
2008,3,29,6,2130,2124,2308,2301,US,99,N664AW,278,277,258,7,6,DTW,LAS,1750,5,15,0,"",0,NA,NA,NA,NA,NA
2008,5,22,4,1117,1119,1216,1215,CO,741,N16618,59,56,32,1,-2,IAH,AUS,140,5,22,0,"",0,NA,NA,NA,NA,NA
2008,12,29,1,1727,1720,1917,1925,WN,3190,N354SW,50,65,41,-8,7,MDW,CMH,284,3,6,0,"",0,NA,NA,NA,NA,NA
2008,6,21,6,1949,1950,2302,2226,B6,321,N586JB,373,336,320,36,-1,IAD,OAK,2408,6,47,0,"",0,0,0,36,0,0
2008,9,2,2,1246,1255,1413,1424,OO,4129,N864AS,87,89,74,-11,-9,GTF,SLC,463,6,7,0,"",0,NA,NA,NA,NA,NA
2008,2,5,2,1116,1120,1206,1150,WN,2974,N271WN,110,90,98,16,-4,BOI,SEA,399,5,7,0,"",0,0,0,16,0,0
2008,4,18,5,608,615,724,747,NW,1739,N782NC,76,92,59,-23,-7,SYR,DTW,374,6,11,0,"",0,NA,NA,NA,NA,NA
2008,11,19,3,1704,1707,1853,1857,EV,5248,N717EV,109,110,81,-4,-3,ATL,CLE,554,6,22,0,"",0,NA,NA,NA,NA,NA
2008,9,22,1,630,630,731,740,WN,328,N392SW,61,70,50,-9,0,LBB,DAL,293,4,7,0,"",0,NA,NA,NA,NA,NA
2008,3,31,1,1014,1005,1119,1120,WN,550,N665WN,65,75,55,-1,9,OAK,ONT,361,4,6,0,"",0,NA,NA,NA,NA,NA
2008,8,22,5,1620,1625,1759,1805,9E,5643,89809E,99,100,79,-6,-5,MCI,MSP,393,7,13,0,"",0,NA,NA,NA,NA,NA
2008,2,18,1,1557,1525,1844,1816,9E,5832,86599E,107,111,75,28,32,BNA,DTW,457,15,17,0,"",0,0,0,0,0,28
2008,3,4,2,624,625,750,755,WN,3508,N512SW,86,90,70,-5,-1,LAS,SFO,414,4,12,0,"",0,NA,NA,NA,NA,NA
2008,10,3,5,756,800,1001,959,NW,1079,N319NB,185,179,149,2,-4,EWR,MSP,1008,6,30,0,"",0,NA,NA,NA,NA,NA
2008,6,19,4,1033,1015,1250,1230,US,1456,N745VJ,137,135,114,20,18,DCA,MCO,759,3,20,0,"",0,0,0,2,0,18
2008,10,3,5,1305,1305,1455,1510,US,1128,N940UW,110,125,92,-15,0,CLT,BOS,728,6,12,0,"",0,NA,NA,NA,NA,NA
