year,month,dayofmonth,dayofweek,deptime,crsdeptime,arrtime,crsarrtime,uniquecarrier,flightnum,tailnum,actualelapsedtime,crselapsedtime,airtime,arrdelay,depdelay,origin,dest,distance,taxiin,taxiout,cancelled,cancellationcode,diverted,carrierdelay,weatherdelay,nasdelay,securitydelay,lateaircraftdelay
2008,10,10,5,1711,1702,1912,1900,US,287,N322AW,121,118,105,12,9,PHX,SJC,621,4,12,0,"",0,NA,NA,NA,NA,NA
2008,2,3,7,2105,1935,2233,2105,WN,1435,N505SW,88,90,66,88,90,LAS,SFO,414,6,16,0,"",0,0,0,0,0,88
2008,12,30,2,613,610,1139,1135,WN,2245,N303SW,206,205,181,4,3,OAK,MCI,1489,3,22,0,"",0,NA,NA,NA,NA,NA
2008,2,9,6,738,748,1004,1013,OO,6061,N763SK,146,145,121,-9,-10,LAX,PDX,834,4,21,0,"",0,NA,NA,NA,NA,NA
2008,9,12,5,2055,2045,2216,2235,US,1165,N933UW,81,110,60,-19,10,PHL,CLT,448,10,11,0,"",0,NA,NA,NA,NA,NA
2008,6,23,1,1301,1300,1653,1705,WN,1799,N633SW,172,185,158,-12,1,SLC,MDW,1258,4,10,0,"",0,NA,NA,NA,NA,NA
2008,11,9,7,1048,1045,1222,1235,WN,2370,N297WN,94,110,84,-13,3,JAX,BWI,663,3,7,0,"",0,NA,NA,NA,NA,NA
2008,8,5,2,1040,1035,1400,1400,AA,304,N474AA,140,145,125,0,5,DFW,TPA,929,6,9,0,"",0,NA,NA,NA,NA,NA
2008,9,22,1,728,726,1117,1052,UA,1194,N577UA,169,146,125,25,2,PDX,DEN,992,29,15,0,"",0,0,0,25,0,0
2008,10,19,7,2111,2116,2250,2258,9E,3739,85159E,99,102,71,-8,-5,DTW,BTV,536,3,25,0,"",0,NA,NA,NA,NA,NA
2008,5,11,7,2051,2055,2126,2129,HA,595,N485HA,35,34,22,-3,-4,OGG,HNL,100,5,8,0,"",0,NA,NA,NA,NA,NA
2008,9,2,2,1327,1329,1531,1542,OO,6399,N917SW,124,133,108,-11,-2,DEN,FCA,753,4,12,0,"",0,NA,NA,NA,NA,NA
2008,5,8,4,1422,1430,1602,1605,XE,2706,N14977,100,95,82,-3,-8,RDU,CLE,416,9,9,0,"",0,NA,NA,NA,NA,NA
2008,11,17,1,950,950,1214,1209,YV,2659,N956LR,204,199,148,5,0,CLT,SAT,1095,5,51,0,"",0,NA,NA,NA,NA,NA
2008,1,8,2,2010,2015,2256,2315,WN,396,N284WN,106,120,98,-19,-5,MDW,MHT,838,2,6,0,"",0,NA,NA,NA,NA,NA
2008,8,28,4,1405,1400,1503,1505,WN,670,N755SA,58,65,45,-2,5,HOU,MSY,303,4,9,0,"",0,NA,NA,NA,NA,NA
2008,4,16,3,1212,1220,1447,1445,AA,1460,N3CCAA,155,145,135,2,-8,MIA,DCA,920,4,16,0,"",0,NA,NA,NA,NA,NA
2008,10,31,5,1948,1945,2232,2245,WN,1203,N482WN,164,180,149,-13,3,PHX,SEA,1107,6,9,0,"",0,NA,NA,NA,NA,NA
2008,2,15,5,1449,1455,1816,1833,AS,582,N586AS,147,158,126,-17,-6,SEA,DEN,1024,8,13,0,"",0,NA,NA,NA,NA,NA
2008,4,25,5,1021,1022,1542,1545,UA,1472,N485UA,201,203,179,-3,-1,DEN,TPA,1506,4,18,0,"",0,NA,NA,NA,NA,NA
2008,9,13,6,1709,1705,2100,2050,AA,1046,N5DTAA,171,165,146,10,4,DFW,MIA,1121,16,9,0,"",0,NA,NA,NA,NA,NA
2008,9,22,1,1448,1500,1735,1739,AS,523,N617AS,167,159,147,-4,-12,BUR,SEA,937,6,14,0,"",0,NA,NA,NA,NA,NA
2008,11,22,6,1125,1135,1325,1344,UA,1508,N452UA,120,129,104,-19,-10,MCO,IAD,758,6,10,0,"",0,NA,NA,NA,NA,NA
2008,12,12,5,1746,1752,1903,1911,UA,373,N812UA,137,139,122,-8,-6,AUS,DEN,775,6,9,0,"",0,NA,NA,NA,NA,NA
2008,7,21,1,1503,1505,1622,1618,F9,331,N808FR,79,73,52,4,-2,DEN,ABQ,349,6,21,0,"",0,NA,NA,NA,NA,NA
2008,7,12,6,2351,2359,100,118,US,193,N624AW,69,79,40,-18,-8,LAS,PHX,256,3,26,0,"",0,NA,NA,NA,NA,NA
2008,4,21,1,1316,1250,1507,1445,WN,288,N514SW,111,115,100,22,26,HOU,STL,687,3,8,0,"",0,22,0,0,0,0
2008,1,5,6,1839,1755,1903,1830,WN,490,N332SW,84,95,71,33,44,PIT,MDW,402,5,8,0,"",0,2,0,0,0,31
2008,10,27,1,2045,2001,2152,2105,OO,5460,N308SW,67,64,41,47,44,SBP,LAX,155,12,14,0,"",0,0,0,3,0,44
2008,6,20,5,1136,1140,1238,1252,9E,2914,80299E,62,72,41,-14,-4,CMH,DTW,155,10,11,0,"",0,NA,NA,NA,NA,NA
2008,9,14,7,1450,1440,1508,1455,AA,1501,N485AA,138,135,115,13,10,DFW,TUS,813,6,17,0,"",0,NA,NA,NA,NA,NA
2008,5,25,7,2140,2149,8,2359,F9,513,N916FR,268,250,250,9,-9,LGA,DEN,1619,8,10,0,"",0,NA,NA,NA,NA,NA
2008,12,15,1,1224,1210,1311,1301,HA,182,N476HA,47,51,35,10,14,HNL,ITO,216,2,10,0,"",0,NA,NA,NA,NA,NA
2008,12,19,5,1141,1139,1418,1359,OO,5840,N744SK,97,80,61,19,2,ORD,PIT,412,7,29,0,"",0,2,0,17,0,0
2008,5,13,2,1639,1640,2015,2035,AA,1962,N432AA,156,175,134,-20,-1,DFW,IAD,1172,7,15,0,"",0,NA,NA,NA,NA,NA
2008,12,18,4,1317,1250,1455,1355,WN,2526,N750SA,98,65,48,60,27,LAS,SAN,258,5,45,0,"",0,13,0,33,0,14
2008,7,17,4,2052,2055,2131,2131,OO,3851,N865AS,99,96,78,0,-3,SLC,PSP,541,5,16,0,"",0,NA,NA,NA,NA,NA
2008,3,5,3,909,915,1048,1053,FL,775,N295AT,279,278,259,-5,-6,ATL,LAS,1747,7,13,0,"",0,NA,NA,NA,NA,NA
2008,7,5,6,853,855,1045,1050,CO,378,N14237,232,235,213,-5,-2,IAH,SFO,1635,6,13,0,"",0,NA,NA,NA,NA,NA
2008,4,9,3,1808,1730,1934,1913,CO,1197,N16647,86,103,57,21,38,BOS,EWR,200,11,18,0,"",0,0,0,4,0,17
2008,3,19,3,1705,1650,1817,1806,DL,733,N681DA,252,256,233,11,15,CVG,LAS,1678,6,13,0,"",0,NA,NA,NA,NA,NA
2008,2,16,6,1200,1023,1513,1324,CO,339,N33608,193,181,169,109,97,MIA,EWR,1086,7,17,0,"",0,4,0,12,0,93
2008,3,12,3,1853,1855,1938,1950,OO,5743,N292UX,45,55,37,-12,-2,PDX,SEA,129,2,6,0,"",0,NA,NA,NA,NA,NA
2008,6,26,4,1147,1148,1246,1255,MQ,3276,N219AE,59,67,42,-9,-1,ABI,DFW,158,9,8,0,"",0,NA,NA,NA,NA,NA
2008,12,28,7,1430,1333,1547,1455,FL,840,N318AT,77,82,62,52,57,ATL,MCO,403,7,8,0,"",0,0,0,0,0,52
2008,9,14,7,NA,2025,NA,2220,WN,1540,"",NA,115,NA,NA,NA,STL,HOU,687,NA,NA,1,B,0,NA,NA,NA,NA,NA
2008,9,19,5,1933,1925,2029,2040,WN,163,N902WN,56,75,46,-11,8,MSY,BHM,321,4,6,0,"",0,NA,NA,NA,NA,NA
2008,11,20,4,1132,1135,1350,1400,WN,1676,N492WN,258,265,243,-10,-3,MDW,RNO,1680,4,11,0,"",0,NA,NA,NA,NA,NA
2008,11,22,6,1114,1115,1433,1427,XE,3034,N11113,139,132,99,6,-1,COS,IAH,809,28,12,0,"",0,NA,NA,NA,NA,NA
2008,5,7,3,1315,1315,1445,1458,OH,5099,N966CA,150,163,135,-13,0,CVG,IAH,871,5,10,0,"",0,NA,NA,NA,NA,NA
2008,2,19,2,1812,1815,1934,1938,UA,506,N520UA,82,83,62,-4,-3,SNA,SFO,372,11,9,0,"",0,NA,NA,NA,NA,NA
2008,1,9,3,900,900,1020,1050,OH,5347,N510CA,140,170,126,-30,0,CVG,IAH,871,8,6,0,"",0,NA,NA,NA,NA,NA
2008,10,5,7,2114,2121,2252,2304,EV,5263,N917EV,98,103,83,-12,-7,ATL,SBN,566,3,12,0,"",0,NA,NA,NA,NA,NA
2008,5,22,4,640,650,745,759,OH,5316,N675BR,65,69,45,-14,-10,TRI,CVG,216,3,17,0,"",0,NA,NA,NA,NA,NA
2008,11,9,7,1825,1820,1927,1925,WN,2825,N232WN,62,65,43,2,5,MDW,STL,251,4,15,0,"",0,NA,NA,NA,NA,NA
2008,7,13,7,2117,2055,2243,2220,WN,3059,N794SW,86,85,67,23,22,SFO,SAN,447,3,16,0,"",0,22,0,1,0,0
2008,7,15,2,751,755,1139,1158,FL,486,N956AT,168,183,152,-19,-4,DFW,BWI,1217,6,10,0,"",0,NA,NA,NA,NA,NA
2008,1,28,1,1908,1911,2038,2051,NW,1762,N9346,90,100,68,-13,-3,DTW,PHL,453,6,16,0,"",0,NA,NA,NA,NA,NA
2008,2,23,6,1819,1825,1939,2000,WN,1001,N744SW,80,95,69,-21,-6,HOU,BHM,570,3,8,0,"",0,NA,NA,NA,NA,NA
2008,9,27,6,1940,1955,2130,2150,MQ,4096,N673AE,50,55,38,-20,-15,MKE,MQT,236,3,9,0,"",0,NA,NA,NA,NA,NA
2008,10,27,1,653,655,917,910,AA,2324,N427AA,144,135,120,7,-2,DFW,ORD,802,9,15,0,"",0,NA,NA,NA,NA,NA
2008,12,10,3,1628,1630,11,15,WN,1234,N771SA,283,285,258,-4,-2,LAS,BDL,2298,7,18,0,"",0,NA,NA,NA,NA,NA
2008,12,22,1,1100,1023,1404,1300,B6,811,N603JB,184,157,141,64,37,IAD,FLL,901,31,12,0,"",0,11,0,27,0,26
2008,1,6,7,1234,1905,1348,2010,NW,678,N778NC,74,65,60,1058,1049,MSP,GRB,252,2,12,0,"",0,0,1049,9,0,0
2008,6,23,1,1909,1900,1944,1949,EV,4606,N900EV,95,109,76,-5,9,ATL,SHV,552,4,15,0,"",0,NA,NA,NA,NA,NA
2008,1,4,5,608,600,932,915,AA,2028,N262AA,144,135,130,17,8,STL,LGA,887,4,10,0,"",0,8,0,9,0,0
2008,8,5,2,1713,1715,1844,1830,WN,2683,N451WN,91,75,54,14,-2,PHX,LAX,370,21,16,0,"",0,NA,NA,NA,NA,NA
2008,12,8,1,1056,1040,1239,1220,FL,202,N972AT,103,100,71,19,16,LGA,CAK,396,3,29,0,"",0,0,0,3,0,16
2008,3,10,1,2221,2230,9,32,UA,62,N302UA,108,122,89,-23,-9,SFO,SEA,679,3,16,0,"",0,NA,NA,NA,NA,NA
2008,10,3,5,624,630,952,1000,AA,716,N530AA,148,150,133,-8,-6,ORD,MCO,1005,3,12,0,"",0,NA,NA,NA,NA,NA
2008,2,23,6,631,635,842,856,US,567,N636AW,71,81,48,-14,-4,SAN,PHX,304,4,19,0,"",0,NA,NA,NA,NA,NA
2008,9,8,1,1411,1415,1723,1717,OO,3687,N800SK,132,122,105,6,-4,IAH,ATL,689,12,15,0,"",0,NA,NA,NA,NA,NA
2008,9,27,6,2145,2100,2324,2247,B6,10,N554JB,99,107,49,37,45,JFK,BUF,301,3,47,0,"",0,37,0,0,0,0
2008,5,3,6,1709,1710,1819,1822,UA,951,N652UA,130,132,99,-3,-1,IAD,ORD,589,4,27,0,"",0,NA,NA,NA,NA,NA
2008,8,9,6,652,645,1217,1215,CO,1598,N16709,205,210,183,2,7,SNA,IAH,1347,8,14,0,"",0,NA,NA,NA,NA,NA
2008,7,9,3,728,725,1239,1230,AA,1020,N4WBAA,191,185,155,9,3,SAN,DFW,1171,20,16,0,"",0,NA,NA,NA,NA,NA
2008,11,23,7,2203,2215,2339,2358,US,1944,N945UW,96,103,82,-19,-12,CLT,EWR,529,3,11,0,"",0,NA,NA,NA,NA,NA
2008,3,10,1,1937,1915,2056,2048,XE,1280,N25504,79,93,40,8,22,IAD,EWR,213,9,30,0,"",0,NA,NA,NA,NA,NA
2008,10,28,2,1409,1410,1526,1545,WN,1456,N345SA,77,95,64,-19,-1,SAN,SFO,447,6,7,0,"",0,NA,NA,NA,NA,NA
2008,5,25,7,1632,1630,1753,1753,B6,55,N554JB,81,83,60,0,2,BTV,JFK,267,11,10,0,"",0,NA,NA,NA,NA,NA
2008,8,8,5,818,750,949,928,XE,2847,N14930,91,98,72,21,28,MEM,IAH,469,4,15,0,"",0,21,0,0,0,0
2008,10,30,4,1430,1435,1610,1623,DL,732,N6700,100,108,82,-13,-5,ATL,BWI,576,6,12,0,"",0,NA,NA,NA,NA,NA
2008,12,8,1,1342,1345,1437,1450,AA,2464,N410AA,55,65,43,-13,-3,DFW,SAT,247,3,9,0,"",0,NA,NA,NA,NA,NA
2008,9,28,7,1833,1843,1925,1942,EV,4203,N905EV,112,119,90,-17,-10,ATL,TUL,674,2,20,0,"",0,NA,NA,NA,NA,NA
2008,11,22,6,729,730,1015,1030,WN,229,N507SW,106,120,98,-15,-1,ABQ,HOU,759,2,6,0,"",0,NA,NA,NA,NA,NA
2008,4,15,2,1218,1220,1320,1335,WN,1516,N671SW,62,75,52,-15,-2,BWI,CMH,336,4,6,0,"",0,NA,NA,NA,NA,NA
2008,4,18,5,1601,1600,1844,1838,OO,4058,N803SK,223,218,200,6,1,BNA,SLC,1403,10,13,0,"",0,NA,NA,NA,NA,NA
2008,12,28,7,741,740,855,905,WN,894,N609SW,74,85,63,-10,1,ONT,SMF,389,5,6,0,"",0,NA,NA,NA,NA,NA
2008,10,24,5,620,630,758,743,XE,2651,N21144,98,73,54,15,-10,ABE,CLE,339,5,39,0,"",0,0,0,15,0,0
2008,10,21,2,2048,2050,2128,2140,WN,197,N223WN,40,50,31,-12,-2,DAL,OKC,181,3,6,0,"",0,NA,NA,NA,NA,NA
2008,4,18,5,554,600,728,720,B6,19,N554JB,94,80,72,8,-6,BTV,JFK,267,3,19,0,"",0,NA,NA,NA,NA,NA
2008,4,6,7,1714,1711,1814,1822,NW,538,N9337,60,71,36,-8,3,CMH,DTW,155,7,17,0,"",0,NA,NA,NA,NA,NA
2008,7,27,7,NA,1643,NA,1739,YV,7276,N502MJ,NA,56,NA,NA,NA,ORD,MSN,109,NA,NA,1,C,0,NA,NA,NA,NA,NA
2008,11,5,3,1824,1833,2010,2020,FL,506,N963AT,106,107,87,-10,-9,ATL,BWI,576,6,13,0,"",0,NA,NA,NA,NA,NA
2008,11,7,5,1029,1030,1229,1241,DL,889,N929DL,120,131,106,-12,-1,BUF,ATL,712,5,9,0,"",0,NA,NA,NA,NA,NA
2008,1,17,4,554,600,752,807,UA,1558,N467UA,118,127,97,-15,-6,MCO,IAD,758,11,10,0,"",0,NA,NA,NA,NA,NA
2008,6,15,7,2316,2315,439,503,UA,1118,N454UA,203,228,188,-24,1,PDX,ORD,1739,4,11,0,"",0,NA,NA,NA,NA,NA
2008,10,23,4,915,915,1357,1355,WN,372,N660SW,162,160,149,2,0,LAX,SAT,1210,3,10,0,"",0,NA,NA,NA,NA,NA
2008,3,29,6,1327,1325,1701,1645,AA,1458,N4XJAA,154,140,133,16,2,LAX,DEN,862,5,16,0,"",0,0,0,16,0,0
2008,2,6,3,1221,1155,2012,1953,CO,1569,N75854,291,298,266,19,26,LAS,EWR,2227,8,17,0,"",0,0,0,19,0,0
2008,10,3,5,822,829,1011,1015,MQ,4890,N715MQ,109,106,71,-4,-7,LGA,CLE,418,7,31,0,"",0,NA,NA,NA,NA,NA
2008,4,30,3,1530,1540,1655,1711,US,1915,N956UW,85,91,66,-16,-10,IND,CLT,428,5,14,0,"",0,NA,NA,NA,NA,NA
2008,10,19,7,2054,2100,2153,2205,MQ,3559,N504MQ,59,65,42,-12,-6,DFW,XNA,281,5,12,0,"",0,NA,NA,NA,NA,NA
2008,5,5,1,832,830,948,945,WN,260,N226WN,76,75,58,3,2,OAK,LAX,337,9,9,0,"",0,NA,NA,NA,NA,NA
2008,4,9,3,1208,1210,1430,1440,DL,708,N629DL,142,150,117,-10,-2,ATL,BOS,946,11,14,0,"",0,NA,NA,NA,NA,NA
2008,4,15,2,2059,2100,2129,2135,OO,3844,N437SW,90,95,76,-6,-1,SLC,FAT,501,3,11,0,"",0,NA,NA,NA,NA,NA
2008,6,16,1,713,710,1013,957,DL,703,N958DL,180,167,134,16,3,BOS,ATL,946,10,36,0,"",0,0,0,16,0,0
2008,3,22,6,1754,1800,2021,2025,AS,809,N588AS,267,265,240,-4,-6,DFW,SEA,1660,10,17,0,"",0,NA,NA,NA,NA,NA
2008,7,14,1,1157,1140,1309,1255,WN,2184,N465WN,72,75,59,14,17,PVD,BWI,328,4,9,0,"",0,NA,NA,NA,NA,NA
2008,6,6,5,1442,1350,1611,1532,US,1459,N939UW,89,102,75,39,52,MCO,CLT,468,4,10,0,"",0,5,0,0,0,34
2008,9,2,2,2139,2145,2238,2251,NW,609,N347NW,179,186,163,-13,-6,MSP,GEG,1175,4,12,0,"",0,NA,NA,NA,NA,NA
2008,8,10,7,NA,1330,NA,1845,AA,470,"",NA,195,NA,NA,NA,FAT,DFW,1313,NA,NA,1,A,0,NA,NA,NA,NA,NA
2008,7,14,1,1006,825,1239,1105,DL,1465,N144DA,333,340,312,94,101,LAX,HNL,2556,4,17,0,"",0,0,0,0,0,94
2008,7,28,1,1853,1855,2119,2140,9E,5912,89649E,86,105,70,-21,-2,MEM,CMH,518,4,12,0,"",0,NA,NA,NA,NA,NA
2008,6,26,4,1259,1308,1414,1425,OO,3604,N566SW,75,77,60,-11,-9,SGU,SLC,269,6,9,0,"",0,NA,NA,NA,NA,NA
2008,10,16,4,1207,1205,1327,1325,AA,1450,N516AA,80,80,65,2,2,MCI,ORD,403,5,10,0,"",0,NA,NA,NA,NA,NA
2008,8,12,2,1638,1645,2009,2020,NW,1434,N753NW,151,155,130,-11,-7,MSP,ATL,906,8,13,0,"",0,NA,NA,NA,NA,NA
2008,3,18,2,1833,1735,2050,2007,UA,949,N411UA,257,272,241,43,58,ORD,SEA,1721,5,11,0,"",0,7,0,0,0,36
2008,4,7,1,734,725,845,835,MQ,3193,N806AE,71,70,55,10,9,LAX,SJC,308,2,14,0,"",0,NA,NA,NA,NA,NA
2008,7,9,3,1601,1535,2329,2325,WN,887,N700GS,268,290,250,4,26,LAS,ALB,2237,5,13,0,"",0,NA,NA,NA,NA,NA
2008,10,9,4,1104,1106,1651,1655,UA,928,N583UA,227,229,203,-4,-2,PDX,ORD,1739,7,17,0,"",0,NA,NA,NA,NA,NA
2008,4,15,2,1003,1008,1032,1042,FL,379,N974AT,89,94,67,-10,-5,ATL,MSY,425,4,18,0,"",0,NA,NA,NA,NA,NA
2008,5,10,6,1107,1100,1400,1353,XE,2755,N12900,113,113,92,7,7,ELP,IAH,667,5,16,0,"",0,NA,NA,NA,NA,NA
2008,4,6,7,937,940,1139,1125,DL,890,N987DL,122,105,98,14,-3,IAD,ATL,533,8,16,0,"",0,NA,NA,NA,NA,NA
2008,4,4,5,844,800,1235,1216,CO,52,N76505,171,196,155,19,44,IAH,EWR,1400,4,12,0,"",0,19,0,0,0,0
2008,5,28,3,935,940,1347,1358,US,225,N315AW,132,138,111,-11,-5,PHX,AUS,872,5,16,0,"",0,NA,NA,NA,NA,NA
2008,6,12,4,1755,1745,1849,1846,EV,4920,N635AS,54,61,36,3,10,CHA,ATL,106,7,11,0,"",0,NA,NA,NA,NA,NA
2008,11,17,1,914,924,1030,1050,F9,584,N812FR,76,86,58,-20,-10,SLC,DEN,391,9,9,0,"",0,NA,NA,NA,NA,NA
2008,11,28,5,625,630,1115,1125,AA,2068,N266AA,170,175,144,-10,-5,ONT,DFW,1189,10,16,0,"",0,NA,NA,NA,NA,NA
2008,1,25,5,755,800,1102,1053,FL,871,N971AT,187,173,168,9,-5,FLL,ROC,1184,7,12,0,"",0,NA,NA,NA,NA,NA
2008,9,18,4,1325,1330,1544,1547,AS,568,N609AS,139,137,115,-3,-5,PDX,LAX,834,9,15,0,"",0,NA,NA,NA,NA,NA
2008,9,3,3,1220,1230,1411,1423,DL,1637,N970DL,111,113,80,-12,-10,IAD,ATL,533,13,18,0,"",0,NA,NA,NA,NA,NA
2008,5,6,2,833,839,953,1000,OO,6467,N924SW,80,81,64,-7,-6,LAX,SMF,373,3,13,0,"",0,NA,NA,NA,NA,NA
2008,9,5,5,535,545,756,802,XE,2312,N16961,141,137,121,-6,-10,OMA,IAH,781,11,9,0,"",0,NA,NA,NA,NA,NA
2008,11,21,5,1051,1035,1147,1147,XE,2114,N13124,56,72,44,0,16,DFW,IAH,224,3,9,0,"",0,NA,NA,NA,NA,NA
2008,2,29,5,2341,2345,550,555,B6,92,N580JB,249,250,233,-5,-4,SLC,JFK,1989,6,10,0,"",0,NA,NA,NA,NA,NA
2008,7,26,6,633,635,938,955,AA,2482,N578AA,125,140,109,-17,-2,DEN,ORD,888,6,10,0,"",0,NA,NA,NA,NA,NA
2008,4,25,5,NA,1525,NA,1716,OO,5946,N913SW,NA,111,NA,NA,NA,ORD,ICT,588,NA,NA,1,C,0,NA,NA,NA,NA,NA
2008,9,5,5,559,605,810,816,FL,586,N315AT,131,131,113,-6,-6,ROC,ATL,749,9,9,0,"",0,NA,NA,NA,NA,NA
2008,5,12,1,1218,1131,1315,1221,NW,753,N761NC,117,110,86,54,47,DTW,MSP,528,18,13,0,"",0,44,0,7,0,3
2008,5,3,6,757,800,941,955,WN,3419,N473WN,104,115,93,-14,-3,HOU,STL,687,3,8,0,"",0,NA,NA,NA,NA,NA
2008,1,28,1,625,625,852,801,EV,4715,N643AS,147,96,76,51,0,MYR,ATL,317,56,15,0,"",0,0,0,51,0,0
2008,5,25,7,1459,1500,1730,1730,WN,1429,N261WN,271,270,255,0,-1,MDW,OAK,1844,5,11,0,"",0,NA,NA,NA,NA,NA
2008,5,27,2,1835,1840,1940,1955,DL,1286,N951DL,65,75,47,-15,-5,ATL,LEX,303,4,14,0,"",0,NA,NA,NA,NA,NA
2008,10,20,1,1221,1220,1757,1800,WN,145,N660SW,216,220,202,-3,1,ONT,BNA,1751,7,7,0,"",0,NA,NA,NA,NA,NA
2008,11,22,6,1825,1825,2108,2130,AA,597,N445AA,163,185,148,-22,0,ORD,SAT,1041,3,12,0,"",0,NA,NA,NA,NA,NA
2008,12,16,2,939,925,1033,1020,WN,3036,N678AA,54,55,40,13,14,LAS,ONT,197,4,10,0,"",0,NA,NA,NA,NA,NA
2008,11,9,7,1036,1044,1106,1113,OO,5954,N910SW,90,89,69,-7,-8,LEX,ORD,323,5,16,0,"",0,NA,NA,NA,NA,NA
2008,8,27,3,1458,1500,1606,1604,YV,2733,N17337,68,64,51,2,-2,PHX,PSP,261,4,13,0,"",0,NA,NA,NA,NA,NA
2008,1,25,5,1803,1805,2046,2101,AS,395,N754AS,163,176,139,-15,-2,SNA,SEA,978,13,11,0,"",0,NA,NA,NA,NA,NA
2008,2,17,7,1350,1340,1655,1640,9E,2891,89699E,125,120,106,15,10,MSP,CLE,622,7,12,0,"",0,10,0,5,0,0
2008,6,3,2,635,640,802,800,CO,1179,N16650,147,140,114,2,-5,EWR,ORD,719,7,26,0,"",0,NA,NA,NA,NA,NA
2008,2,14,4,1122,1046,1724,1625,CO,1029,N58101,242,219,188,59,36,DEN,EWR,1605,34,20,0,"",0,0,0,29,0,30
2008,4,28,1,1034,920,1255,1135,EV,4709,N837AS,81,75,59,80,74,GPT,ATL,352,9,13,0,"",0,0,0,6,0,74
2008,9,13,6,1003,1010,1255,1300,WN,2981,N423WN,172,170,160,-5,-7,TPA,ALB,1130,4,8,0,"",0,NA,NA,NA,NA,NA
2008,1,30,3,NA,1005,NA,1315,AA,444,"",NA,130,NA,NA,NA,ORD,BOS,867,NA,NA,1,A,0,NA,NA,NA,NA,NA
2008,8,26,2,930,930,1238,1245,WN,566,N511SW,128,135,118,-7,0,DEN,MDW,895,2,8,0,"",0,NA,NA,NA,NA,NA
2008,2,1,5,1745,1800,1850,1905,OO,2763,N494CA,125,125,107,-15,-15,CLT,MKE,651,6,12,0,"",0,NA,NA,NA,NA,NA
2008,12,30,2,1654,1700,1818,1817,XE,2615,N14937,84,77,49,1,-6,CRP,IAH,201,6,29,0,"",0,NA,NA,NA,NA,NA
2008,3,23,7,1627,1436,1734,1553,UA,1185,N587UA,127,137,112,101,111,DEN,SAN,853,3,12,0,"",0,32,0,0,0,69
2008,3,10,1,1841,1850,2010,2015,MQ,3400,N935AE,89,85,68,-5,-9,DAL,MCI,461,4,17,0,"",0,NA,NA,NA,NA,NA
2008,5,13,2,1128,1130,1237,1245,WN,2617,N739GB,69,75,58,-8,-2,BUR,SMF,358,3,8,0,"",0,NA,NA,NA,NA,NA
2008,8,8,5,1019,1024,1136,1140,MQ,3016,N240DS,77,76,59,-4,-5,FAT,LAX,209,6,12,0,"",0,NA,NA,NA,NA,NA
2008,12,9,2,916,915,1111,1105,EV,5008,N840AS,55,50,30,6,1,MGM,ATL,147,11,14,0,"",0,NA,NA,NA,NA,NA
2008,7,31,4,523,528,808,815,XE,2017,N25134,165,167,140,-7,-5,MSP,IAH,1034,13,12,0,"",0,NA,NA,NA,NA,NA
2008,9,24,3,2018,2020,2123,2125,WN,333,N520SW,65,65,54,-2,-2,MSY,HOU,303,5,6,0,"",0,NA,NA,NA,NA,NA
2008,1,9,3,1013,1015,1240,1240,9E,5694,87459E,87,85,55,0,-2,MSP,GRR,408,4,28,0,"",0,NA,NA,NA,NA,NA
2008,1,13,7,1017,1020,1352,1256,CO,519,N17356,215,156,126,56,-3,TPA,EWR,998,11,78,0,"",0,0,0,56,0,0
2008,11,15,6,1540,1540,1736,1750,OH,6572,N409CA,116,130,97,-14,0,RDU,BOS,612,6,13,0,"",0,NA,NA,NA,NA,NA
2008,12,20,6,950,932,1205,1150,EV,4978,N970EV,75,78,55,15,18,MEM,ATL,332,8,12,0,"",0,0,0,0,0,15
2008,4,28,1,1053,1050,1244,1225,AA,1439,N208AA,111,95,64,19,3,MCI,DFW,460,36,11,0,"",0,0,0,19,0,0
2008,2,2,6,921,630,1105,805,MQ,4155,N825AE,164,155,124,180,171,ALB,ORD,723,25,15,0,"",0,171,0,9,0,0
2008,2,21,4,2043,2010,2326,2258,B6,382,N558JB,163,168,138,28,33,FLL,LGA,1076,11,14,0,"",0,0,0,0,0,28
2008,1,27,7,1017,1025,1052,1102,HA,139,N481HA,35,37,21,-10,-8,HNL,LIH,102,6,8,0,"",0,NA,NA,NA,NA,NA
2008,2,21,4,2016,2025,27,25,AA,267,N5FDAA,371,360,345,2,-9,LAX,HNL,2556,6,20,0,"",0,NA,NA,NA,NA,NA
2008,4,3,4,702,715,856,907,DL,1460,N618DL,114,112,88,-11,-13,RSW,ATL,515,6,20,0,"",0,NA,NA,NA,NA,NA
2008,2,8,5,1512,1510,1605,1605,AA,418,N236AA,53,55,31,0,2,DFW,OKC,175,5,17,0,"",0,NA,NA,NA,NA,NA
2008,7,17,4,1245,1248,2048,2059,AS,6,N592AS,303,311,277,-11,-3,LAX,DCA,2311,3,23,0,"",0,NA,NA,NA,NA,NA
2008,5,2,5,1526,1455,1627,1557,XE,2040,N11106,61,62,29,30,31,EWR,PVD,160,4,28,0,"",0,0,0,0,0,30
2008,6,15,7,2032,2040,2150,2145,XE,2755,N11121,138,125,122,5,-8,CLE,MCI,694,4,12,0,"",0,NA,NA,NA,NA,NA
2008,1,28,1,2026,2025,2337,2326,DL,1831,N967DL,191,181,173,11,1,PBI,BOS,1197,6,12,0,"",0,NA,NA,NA,NA,NA
